Boundary,Protocol,Src_IP,Dst_IP,RTT_ms
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.851341247558594
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,4.851341247558594
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,3.525972366333008
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,4.644632339477539
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.1400146484375
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.518747329711914
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.816003799438477
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.359722137451172
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.670164108276367
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.281925201416016
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.326292037963867
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.786491394042969
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.22050666809082
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.143310546875
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.862112045288086
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.176616668701172
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.816314697265625
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.867076873779297
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.14256477355957
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.742549896240234
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.26661491394043
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.7140846252441406
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.266210556030273
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.739522933959961
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.273767471313477
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.294229507446289
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.701013565063477
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.98509407043457
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,12.016773223876953
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.3750534057617188
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.627010345458984
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.063772201538086
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,187.26587295532227
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.932279586791992
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,3.3082962036132812
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,0.6198883056640625
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,2.434253692626953
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,3.1087398529052734
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,11.422872543334961
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.915714263916016
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.047985076904297
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.4325122833251953
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.564544677734375
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.362749099731445
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.655548095703125
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.458904266357422
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.55708122253418
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.472494125366211
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.513927459716797
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.191398620605469
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.814096450805664
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.186391830444336
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.333517074584961
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.851652145385742
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.618520736694336
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.326271057128906
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.66389274597168
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.4744739532470703
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.52346420288086
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.478527069091797
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.517192840576172
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,2.5908946990966797
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.422945022583008
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.3097267150878906
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.685754776000977
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.256082534790039
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.739564895629883
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,191.18022918701172
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.35130500793457
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,2.017498016357422
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,1.7344951629638672
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,4.125118255615234
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.652210235595703
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.523204803466797
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.489608764648438
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.3659210205078125
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.633209228515625
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.3278465270996094
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.676145553588867
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.78816032409668
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,14.206886291503906
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.403902053833008
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,22.620201110839844
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.930019378662109
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.037422180175781
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.396272659301758
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.613182067871094
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.405426025390625
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.599519729614258
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.609346389770508
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.399009704589844
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.591226577758789
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.4075927734375
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.511117935180664
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.483720779418945
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.98652458190918
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.003639221191406
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.5479068756103516
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,192.17324256896973
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.454011917114258
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,4.23121452331543
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.6013126373291016
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,1.5025138854980469
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,4.472970962524414
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,34.403324127197266
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.601716995239258
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,78.42826843261719
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.2944679260253906
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.69331169128418
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.979610443115234
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.027647018432617
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.155946731567383
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.84280014038086
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.829883575439453
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.1735382080078125
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.1554698944091797
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.84136962890625
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.871606826782227
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,189.84699249267578
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,3.0701160430908203
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.126020431518555
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,2.6426315307617188
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.19871711730957
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,3.0889511108398438
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.797168731689453
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.096031188964844
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.899284362792969
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.117654800415039
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.878707885742188
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.232168197631836
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.784221649169922
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.1235218048095703
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.864952087402344
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.458261489868164
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.542154312133789
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,1.2106895446777344
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.790897369384766
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,2.547025680541992
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,11.45792007446289
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.7348270416259766
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.251594543457031
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,2.7017593383789062
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.304834365844727
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.225181579589844
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.794235229492188
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.4232139587402344
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.561372756958008
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.439115524291992
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.562088012695312
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.5623779296875
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.45646858215332
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.466772079467773
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.715484619140625
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,191.00022315979004
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.163908004760742
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,5.163908004760742
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,2.8007030487060547
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,3.9224624633789062
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.698701858520508
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.2663345336914062
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.034561157226562
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,2.596139907836914
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.068416595458984
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.352642059326172
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.641408920288086
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.448486328125
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.749650955200195
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.2722949981689453
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.63139533996582
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.325223922729492
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.56416130065918
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,2.999544143676758
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.01596450805664
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.481481552124023
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.498025894165039
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.072355270385742
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.956981658935547
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.07044792175293
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.926795959472656
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.289793014526367
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.70060920715332
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.164934158325195
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.012056350708008
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.824399948120117
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.033275604248047
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.717111587524414
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.602951049804688
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,188.29345703125
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.477666854858398
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,5.477666854858398
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,2.360105514526367
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,3.139495849609375
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.176565170288086
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.136966705322266
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.86082649230957
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.863811492919922
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.134199142456055
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.286123275756836
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.07390022277832
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.0558109283447266
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.888078689575195
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.813909530639648
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.905981063842773
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.957914352416992
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.365009307861328
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.071878433227539
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.586811065673828
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.873203277587891
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.122444152832031
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.958629608154297
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.060527801513672
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.437042236328125
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.554531097412109
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.489826202392578
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.548332214355469
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.002166748046875
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,31.94451332092285
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.134178161621094
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,189.12482261657715
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,3.1251907348632812
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,2.641916275024414
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,5.045652389526367
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,33.88857841491699
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.5389404296875
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.284879684448242
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.590749740600586
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.568048477172852
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.5505294799804688
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,21.447181701660156
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,1.516103744506836
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,14.502763748168945
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.715204238891602
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,11.275053024291992
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.260540008544922
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.726430892944336
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.273342132568359
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.748292922973633
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.804849624633789
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.182048797607422
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.77147102355957
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.236885070800781
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.863262176513672
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.151531219482422
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.773616790771484
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.209228515625
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.753828048706055
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,189.22805786132812
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,5.002737045288086
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.249137878417969
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,2.517223358154297
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.60107421875
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,3.60107421875
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.615732192993164
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.421710968017578
