Boundary,Protocol,Src_IP,Dst_IP,RTT_ms
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,4.502773284912109
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,1.5347003936767578
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,3.7140846252441406
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,38.94686698913574
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.464626312255859
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.541584014892578
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.16874885559082
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.822917938232422
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.49681282043457
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,190.88482856750488
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.837461471557617
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,3.0481815338134766
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,1.3165473937988281
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,2.359151840209961
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,3.096342086791992
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,11.35706901550293
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.136728286743164
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.862567901611328
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.743265151977539
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.268999099731445
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.305673599243164
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.853290557861328
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.407094955444336
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.762048721313477
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.346059799194336
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.343292236328125
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.646705627441406
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.345531463623047
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.423452377319336
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.578611373901367
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.2453536987304688
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,11.213064193725586
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.881858825683594
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.95071029663086
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.083395004272461
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.935617446899414
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.4360885620117188
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.290218353271484
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.8008689880371094
Ignition SCADA <-> Middleware (OPC UA),OPC UA,192.168.100.10,192.168.100.2,499.0997314453125
Ignition SCADA <-> Middleware (OPC UA),OPC UA,192.168.100.2,192.168.100.10,1.1527538299560547
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.131431579589844
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.495382308959961
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.5130462646484375
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.3457279205322266
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,191.22815132141113
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,4.4765472412109375
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.690450668334961
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,1.2516975402832031
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.341529846191406
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,4.324197769165039
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.94529914855957
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.5288333892822266
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,26.37481689453125
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.776073455810547
Middleware <-> S7-1200 (OPC UA),OPC UA,192.168.50.40,192.168.50.10,5.726099014282227
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,35.07232666015625
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.7779083251953125
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.474754333496094
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.484487533569336
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.551836013793945
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.710912704467773
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.97359848022461
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.957365036010742
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.069992065429688
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.713773727416992
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.240865707397461
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.757953643798828
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.233402252197266
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.668401718139648
Middleware <-> TM221 (Modbus TCP),Modbus TCP,192.168.50.40,192.168.50.50,531.6007137298584
Middleware <-> TM221 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.40,1.5087127685546875
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.33892822265625
Middleware <-> TM221 (Modbus TCP),Modbus TCP,192.168.50.40,192.168.50.50,1.9378662109375
Middleware <-> TM221 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.40,1.0557174682617188
Middleware <-> TM221 (Modbus TCP),Modbus TCP,192.168.50.40,192.168.50.50,1.6019344329833984
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.8542022705078125
Middleware <-> TM221 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.40,0.9081363677978516
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.147478103637695
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,189.96834754943848
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.990577697753906
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,0.675201416015625
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,3.1185150146484375
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,5.142450332641602
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.996248245239258
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.144191741943359
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.901596069335938
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.8912296295166016
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.085655212402344
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.9632320404052734
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.02755355834961
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.935264587402344
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.424997329711914
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,505.1760673522949
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.010366439819336
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,2.035856246948242
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,1.2328624725341797
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,4.480123519897461
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,0.988006591796875
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.645845413208008
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.084348678588867
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,5.0296783447265625
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,1.4362335205078125
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,4.567384719848633
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,0.8730888366699219
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,5.10406494140625
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,1.4560222625732422
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,4.569530487060547
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,18.917560577392578
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,0.9107589721679688
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.220174789428711
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,5.220174789428711
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,1.3992786407470703
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,4.47845458984375
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,0.9512901306152344
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,5.327939987182617
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,1.3213157653808594
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,13.479948043823242
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.883289337158203
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,4.885435104370117
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.707761764526367
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.864765167236328
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.166313171386719
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.750728607177734
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.225845336914062
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.409074783325195
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.328126907348633
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.934621810913086
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.057666778564453
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,6.2122344970703125
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.084463119506836
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.8683414459228516
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,191.10488891601562
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,4.424333572387695
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,1.3124942779541016
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.790565490722656
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,4.26030158996582
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.3516883850097656
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.987354278564453
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.218412399291992
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.49859619140625
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.348112106323242
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.61160659790039
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.145383834838867
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.847713470458984
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.368066787719727
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.977579116821289
Ignition SCADA <-> Middleware (OPC UA),OPC UA,192.168.100.10,192.168.100.2,499.744176864624
Ignition SCADA <-> Middleware (OPC UA),OPC UA,192.168.100.2,192.168.100.10,0.9114742279052734
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,2.9249191284179688
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.730411529541016
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.705905914306641
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.328914642333984
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.6901702880859375
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.332014083862305
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.730701446533203
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.37795639038086
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.305124282836914
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.862018585205078
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.1065216064453125
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.8678131103515625
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.329132080078125
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.694171905517578
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.003286361694336
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.996963500976562
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.288673400878906
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.439302444458008
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.355669021606445
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,190.16456604003906
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.915901184082031
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,4.341602325439453
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,1.5177726745605469
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,1.2853145599365234
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,4.847288131713867
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.487079620361328
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.652334213256836
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.080575942993164
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.227804183959961
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.751869201660156
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.8328170776367188
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.15725326538086
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.515409469604492
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.443355560302734
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.649162292480469
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.371664047241211
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.0825138092041016
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.946823120117188
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.943775177001953
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,7.087945938110352
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.527257919311523
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.73200798034668
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.7043094635009766
Middleware <-> TM221 (Modbus TCP),Modbus TCP,192.168.50.40,192.168.50.50,544.2245006561279
Middleware <-> TM221 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.40,0.736236572265625
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.994268417358398
Middleware <-> TM221 (Modbus TCP),Modbus TCP,192.168.50.40,192.168.50.50,2.23541259765625
Middleware <-> TM221 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.40,1.4147758483886719
Middleware <-> TM221 (Modbus TCP),Modbus TCP,192.168.50.40,192.168.50.50,1.7704963684082031
Middleware <-> TM221 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.40,1.2137889862060547
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.400014877319336
Middleware <-> S7-1200 (OPC UA),OPC UA,192.168.50.10,192.168.50.40,39.6723747253418
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,189.76402282714844
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,4.540920257568359
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,2.8526782989501953
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,4.816770553588867
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,82.58891105651855
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,505.25522232055664
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.8216114044189453
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,3.3321380615234375
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,1.821279525756836
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,4.332780838012695
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,0.7803440093994141
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,4.376649856567383
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,0.9655952453613281
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,4.490137100219727
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,1.2357234954833984
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,4.2247772216796875
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,1.0139942169189453
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,4.748106002807617
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,1.0094642639160156
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,36.18121147155762
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,1.153707504272461
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,5.005359649658203
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,1.4412403106689453
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,4.527568817138672
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,0.9610652923583984
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,11.849641799926758
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,4.919767379760742
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.40,192.168.50.20,1.6748905181884766
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.491640090942383
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,192.168.50.20,192.168.50.40,1.8165111541748047
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.508132934570312
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.4189224243164062
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.585857391357422
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.1147003173828125
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.206460952758789
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,2.808809280395508
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,10.85209846496582
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.114078521728516
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.914947509765625
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.482507705688477
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,8.504390716552734
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,4.047155380249023
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.967565536499023
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,5.965709686279297
Ignition SCADA <-> Middleware (OPC UA),OPC UA,192.168.100.10,192.168.100.2,498.7468719482422
Ignition SCADA <-> Middleware (OPC UA),OPC UA,192.168.100.2,192.168.100.10,1.0006427764892578
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.014606475830078
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.335237503051758
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.697914123535156
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.10,3.422260284423828
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,187.530517578125
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.20,192.168.50.50,5.242586135864258
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.50,192.168.50.20,2.5756359100341797
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,192.168.50.10,192.168.50.20,9.56416130065918
